"State","Started.on","Completed","Time.taken","Grade.100.00","Q..1..5.00","Q..2..5.00","Q..3..5.00","Q..4..5.00","Q..5..5.00","Q..6..5.00","Q..7..5.00","Q..8..5.00","Q..9..5.00","Q..10..5.00","Q..11..5.00","Q..12..5.00","Q..13..5.00","Q..14..5.00","Q..15..5.00","Q..16..5.00","Q..17..5.00","Q..18..5.00","Q..19..5.00","Q..20..5.00","AnonID"
"Finished","12 September 2018  2:46 PM","12 September 2018  3:35 PM","49 mins 1 sec",61.25,"5.00","0.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","1.25","2.00","5.00","2.00","1.00","0.00","5.00","5.00","5.00","5.00","0.00","31fe51fe"
"Finished","12 September 2018  2:46 PM","12 September 2018  4:16 PM","1 hour 29 mins",87.63,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.63","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","2ac90664"
"Finished","12 September 2018  3:08 PM","12 September 2018  4:32 PM","1 hour 24 mins",33.25,"5.00","0.00","-","5.00","-","5.00","0.00","5.00","5.00","1.25","2.00","-","-","0.00","5.00","-","-","-","-","-","0ff1750a"
"Finished","12 September 2018  3:09 PM","12 September 2018  4:04 PM","54 mins 57 secs",77,"5.00","5.00","2.50","0.00","-","5.00","5.00","5.00","5.00","2.50","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","eaa946ab"
"Finished","12 September 2018  3:44 PM","12 September 2018  5:14 PM","1 hour 30 mins",50.75,"5.00","0.00","5.00","0.00","-","5.00","0.00","5.00","0.00","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","0.00","-","0.00","3243783c"
"Finished","12 September 2018  3:52 PM","12 September 2018  5:03 PM","1 hour 10 mins",71.75,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","1.25","2.00","5.00","5.00","1.00","5.00","5.00","5.00","0.00","5.00","0.00","99d8134d"
"Finished","12 September 2018  3:59 PM","12 September 2018  5:20 PM","1 hour 20 mins",69.63,"5.00","-","2.50","5.00","0.00","5.00","0.00","5.00","0.00","3.13","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","fdc48f0e"
"Finished","12 September 2018  3:59 PM","12 September 2018  5:27 PM","1 hour 27 mins",36.5,"0.00","0.00","3.75","0.00","2.00","0.00","0.00","0.00","2.50","1.25","2.00","5.00","0.00","-","5.00","5.00","5.00","5.00","0.00","0.00","988f244f"
"Finished","12 September 2018  3:59 PM","12 September 2018  5:29 PM","1 hour 29 mins",19.13,"0.00","5.00","0.00","-","-","-","-","0.00","5.00","3.13","1.00","-","-","-","0.00","5.00","0.00","-","-","0.00","f5f35709"
"Finished","12 September 2018  4:01 PM","12 September 2018  5:30 PM","1 hour 28 mins",68.25,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","1.25","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","d87c52d4"
"Finished","12 September 2018  4:03 PM","12 September 2018  5:33 PM","1 hour 30 mins",77,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","0.00","0babe84b"
"Finished","12 September 2018  4:03 PM","12 September 2018  5:24 PM","1 hour 20 mins",41.75,"5.00","0.00","0.00","0.00","-","5.00","5.00","5.00","2.50","1.25","-","0.00","3.00","-","-","5.00","5.00","5.00","-","-","4172bfd2"
"Finished","12 September 2018  4:04 PM","12 September 2018  5:29 PM","1 hour 24 mins",88.88,"5.00","5.00","2.50","5.00","0.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c116204f"
"Finished","12 September 2018  4:15 PM","12 September 2018  5:44 PM","1 hour 28 mins",80,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","ae31b57a"
"Finished","12 September 2018  4:21 PM","12 September 2018  5:32 PM","1 hour 10 mins",26.5,"2.50","0.00","2.50","-","-","-","0.00","0.00","5.00","-","-","5.00","2.00","2.00","2.50","5.00","0.00","0.00","-","-","1a314fab"
"Finished","12 September 2018  4:24 PM","12 September 2018  5:54 PM","1 hour 30 mins",80.75,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","eae06ea1"
"Finished","12 September 2018  4:30 PM","12 September 2018  5:55 PM","1 hour 24 mins",46.5,"2.50","0.00","3.75","5.00","0.00","0.00","0.00","5.00","5.00","1.25","2.00","5.00","0.00","2.00","-","5.00","5.00","5.00","-","-","287c4d73"
"Finished","12 September 2018  4:33 PM","12 September 2018  5:46 PM","1 hour 13 mins",83.88,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","a0f7c04a"
"Finished","12 September 2018  4:38 PM","12 September 2018  6:08 PM","1 hour 30 mins",75.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00","22a2a92f"
"Finished","12 September 2018  4:38 PM","12 September 2018  6:07 PM","1 hour 29 mins",87.88,"5.00","0.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","3f0218e2"
"Finished","12 September 2018  4:46 PM","12 September 2018  6:16 PM","1 hour 30 mins",60.5,"5.00","0.00","3.75","5.00","5.00","5.00","5.00","5.00","0.00","3.75","2.00","4.00","5.00","2.00","5.00","5.00","0.00","0.00","0.00","0.00","33b50922"
"Finished","12 September 2018  4:48 PM","12 September 2018  6:18 PM","1 hour 30 mins",81.5,"5.00","-","5.00","5.00","0.00","5.00","5.00","5.00","2.50","5.00","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","d95871f0"
"Finished","12 September 2018  4:55 PM","12 September 2018  6:25 PM","1 hour 30 mins",62.25,"5.00","0.00","3.75","5.00","2.00","5.00","-","5.00","5.00","2.50","2.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","0.00","0.00","43839804"
"Finished","12 September 2018  4:57 PM","12 September 2018  6:27 PM","1 hour 29 mins",59.5,"5.00","0.00","5.00","0.00","-","5.00","-","5.00","-","-","5.00","5.00","5.00","2.00","2.50","0.00","5.00","5.00","5.00","5.00","56df04c7"
"Finished","12 September 2018  5:17 PM","12 September 2018  6:47 PM","1 hour 29 mins",44.5,"2.50","5.00","3.75","0.00","2.00","-","-","0.00","0.00","1.25","-","1.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","4f3c8f78"
"Finished","12 September 2018  5:24 PM","12 September 2018  6:52 PM","1 hour 28 mins",72.75,"5.00","5.00","5.00","5.00","2.00","-","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","31bc5dd3"
"Finished","12 September 2018  5:32 PM","12 September 2018  7:02 PM","1 hour 30 mins",75.88,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.88","2.00","5.00","2.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","62407e3b"
"Finished","12 September 2018  5:37 PM","12 September 2018  7:07 PM","1 hour 30 mins",28.38,"2.50","0.00","1.25","-","-","-","0.00","5.00","-","0.63","2.00","0.00","2.00","0.00","5.00","5.00","5.00","0.00","-","-","fb2c2694"
"Finished","12 September 2018  5:38 PM","12 September 2018  6:28 PM","50 mins 45 secs",92.5,"5.00","5.00","5.00","5.00","0.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","40fec376"
"Finished","12 September 2018  5:41 PM","12 September 2018  7:11 PM","1 hour 30 mins",73.25,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","56ed53aa"
"Finished","12 September 2018  5:48 PM","12 September 2018  7:04 PM","1 hour 15 mins",84.75,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","acef3fa5"
"Finished","12 September 2018  6:04 PM","12 September 2018  7:27 PM","1 hour 22 mins",21.25,"5.00","0.00","1.25","-","-","-","-","5.00","-","0.00","-","5.00","-","-","-","5.00","0.00","-","-","-","73cfa335"
"Finished","12 September 2018  6:04 PM","12 September 2018  7:33 PM","1 hour 28 mins",76.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00","ffa48412"
"Finished","12 September 2018  6:15 PM","12 September 2018  7:45 PM","1 hour 29 mins",74.5,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00","cdc34a45"
"Finished","12 September 2018  6:15 PM","12 September 2018  7:45 PM","1 hour 30 mins",70.25,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","1.25","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00","a1442f27"
"Finished","12 September 2018  6:17 PM","12 September 2018  7:47 PM","1 hour 30 mins",52,"5.00","5.00","5.00","5.00","-","-","0.00","5.00","5.00","0.00","-","-","5.00","2.00","0.00","5.00","5.00","-","-","5.00","c43fcd41"
"Finished","12 September 2018  6:20 PM","12 September 2018  7:26 PM","1 hour 5 mins",88.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","f3dece54"
"Finished","12 September 2018  6:22 PM","12 September 2018  7:20 PM","57 mins 55 secs",83.25,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","c9ad0b4e"
"Finished","12 September 2018  6:34 PM","12 September 2018  7:50 PM","1 hour 15 mins",67.25,"5.00","5.00","5.00","5.00","2.00","5.00","-","5.00","5.00","3.75","2.00","5.00","2.00","-","2.50","5.00","5.00","0.00","5.00","0.00","6c09dccf"
"Finished","12 September 2018  6:58 PM","12 September 2018  8:28 PM","1 hour 30 mins",65.75,"5.00","5.00","2.50","5.00","0.00","5.00","5.00","5.00","5.00","1.25","2.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","0.00","0.00","59e166b9"
"Finished","12 September 2018  7:20 PM","12 September 2018  8:29 PM","1 hour 8 mins",71.5,"5.00","5.00","5.00","5.00","2.00","5.00","-","5.00","5.00","-","2.00","5.00","5.00","5.00","2.50","5.00","5.00","0.00","5.00","0.00","81dcebfd"
"Finished","12 September 2018  7:20 PM","12 September 2018  8:50 PM","1 hour 30 mins",78,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","-","5.00","5.00","3.00","5.00","5.00","5.00","5.00","5.00","5.00","-","d268b133"
"Finished","12 September 2018  7:23 PM","12 September 2018  8:50 PM","1 hour 26 mins",94.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","6c8d6120"
"Finished","12 September 2018  7:47 PM","12 September 2018  9:15 PM","1 hour 28 mins",95.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","b9ee0569"
"Finished","12 September 2018  8:07 PM","12 September 2018  9:34 PM","1 hour 27 mins",67.88,"5.00","-","1.25","5.00","-","5.00","5.00","0.00","5.00","0.63","5.00","4.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","-","ab426c25"
"Finished","12 September 2018  8:19 PM","12 September 2018  9:49 PM","1 hour 30 mins",60.88,"5.00","5.00","5.00","-","-","5.00","-","5.00","2.50","4.38","2.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","-","5.00","7ac695eb"
"Finished","12 September 2018  8:22 PM","12 September 2018  9:52 PM","1 hour 30 mins",37.75,"2.50","0.00","3.75","-","-","-","0.00","5.00","2.50","-","2.00","5.00","5.00","2.00","5.00","-","-","5.00","0.00","-","07b33455"
"Finished","12 September 2018  8:22 PM","12 September 2018  9:52 PM","1 hour 30 mins",53.75,"5.00","5.00","1.25","5.00","-","0.00","0.00","0.00","2.50","0.00","2.00","1.00","2.00","-","5.00","5.00","5.00","5.00","5.00","5.00","40abada6"
"Finished","12 September 2018  8:27 PM","12 September 2018  9:32 PM","1 hour 4 mins",91.88,"5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","06ae643b"
"Finished","12 September 2018  8:39 PM","12 September 2018  9:57 PM","1 hour 18 mins",86.25,"5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","18427b1d"
"Finished","12 September 2018  8:56 PM","12 September 2018  10:21 PM","1 hour 25 mins",82,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","34457cc2"
"Finished","12 September 2018  9:23 PM","12 September 2018  9:58 PM","34 mins 27 secs",97.5,"2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","372c29da"
"Finished","12 September 2018  10:03 PM","12 September 2018  11:33 PM","1 hour 30 mins",45,"2.50","5.00","2.50","5.00","-","-","0.00","5.00","0.00","2.50","-","-","-","-","2.50","5.00","5.00","5.00","-","5.00","2b5ba23f"
"Finished","12 September 2018  10:39 PM","13 September 2018  12:09 AM","1 hour 30 mins",47.75,"5.00","5.00","5.00","0.00","-","2.50","-","5.00","5.00","1.25","2.00","5.00","5.00","2.00","-","0.00","5.00","-","-","-","f3c096c4"
"Finished","12 September 2018  11:13 PM","13 September 2018  12:27 AM","1 hour 13 mins",84.5,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","5.00","5.00","5bd4a0eb"
"Finished","12 September 2018  11:22 PM","13 September 2018  12:41 AM","1 hour 19 mins",90.13,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","b90498a7"
"Finished","13 September 2018  12:20 AM","13 September 2018  1:21 AM","1 hour",77.13,"5.00","5.00","3.75","5.00","2.00","5.00","-","5.00","5.00","1.88","5.00","5.00","0.00","2.00","2.50","5.00","5.00","5.00","5.00","5.00","2d8a78ef"
"Finished","13 September 2018  1:39 AM","13 September 2018  3:20 AM","1 hour 40 mins",32,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","-","-","-","-","-","-","-","-","-","-","-","260064b8"
"Finished","13 September 2018  9:03 AM","13 September 2018  10:29 AM","1 hour 26 mins",27,"5.00","0.00","-","5.00","-","-","-","5.00","0.00","0.00","2.00","0.00","-","-","-","5.00","5.00","-","-","-","01e162aa"
"Finished","13 September 2018  9:09 AM","13 September 2018  10:22 AM","1 hour 12 mins",88.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","25fcc052"
"Finished","13 September 2018  9:14 AM","13 September 2018  10:14 AM","1 hour",69,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","0.00","0.00","22dc1450"
"Finished","13 September 2018  9:27 AM","13 September 2018  10:49 AM","1 hour 21 mins",62,"5.00","0.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","0.00","aa92443c"
"Finished","13 September 2018  10:05 AM","13 September 2018  11:20 AM","1 hour 15 mins",90,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3b8d6636"
"Finished","13 September 2018  10:16 AM","13 September 2018  11:31 AM","1 hour 15 mins",93,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","24c2452f"
"Finished","13 September 2018  10:32 AM","13 September 2018  12:02 PM","1 hour 29 mins",91.5,"5.00","5.00","2.50","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","fc1ca397"
"Finished","13 September 2018  10:37 AM","13 September 2018  12:07 PM","1 hour 30 mins",57.25,"5.00","0.00","3.75","0.00","2.00","5.00","0.00","5.00","2.50","0.00","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","7f142959"
"Finished","13 September 2018  10:47 AM","13 September 2018  12:11 PM","1 hour 24 mins",75.63,"5.00","0.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","0.63","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","7c581d7d"
"Finished","13 September 2018  10:55 AM","13 September 2018  12:18 PM","1 hour 23 mins",61.25,"5.00","5.00","2.50","5.00","0.00","5.00","0.00","5.00","5.00","1.25","1.00","5.00","3.00","1.00","2.50","5.00","5.00","5.00","0.00","0.00","23274c78"
"Finished","13 September 2018  11:05 AM","13 September 2018  12:37 PM","1 hour 32 mins",0,"0.00","-","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","d126ec00"
"Finished","13 September 2018  11:11 AM","13 September 2018  12:16 PM","1 hour 4 mins",77.5,"5.00","5.00","5.00","0.00","-","-","0.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","d2a8e072"
"Finished","13 September 2018  11:19 AM","13 September 2018  12:48 PM","1 hour 29 mins",89,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","515c125c"
"Finished","13 September 2018  11:24 AM","13 September 2018  12:54 PM","1 hour 30 mins",71.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","0.00","5.00","4.00","5.00","5.00","0.00","5.00","5.00","5.00","-","0.00","2aad3eb3"
"Finished","13 September 2018  11:25 AM","13 September 2018  12:55 PM","1 hour 30 mins",75.75,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.75","2.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","-","5.00","7a56059f"
"Finished","13 September 2018  11:25 AM","13 September 2018  12:55 PM","1 hour 30 mins",79,"5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","1.25","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","0ed5d641"
"Finished","13 September 2018  11:25 AM","13 September 2018  12:55 PM","1 hour 30 mins",60.5,"5.00","-","1.25","5.00","2.00","5.00","5.00","5.00","5.00","1.25","-","0.00","5.00","1.00","5.00","5.00","5.00","5.00","-","-","7a498c4c"
"Finished","13 September 2018  11:26 AM","13 September 2018  12:13 PM","47 mins",32.75,"0.00","0.00","3.75","0.00","0.00","-","0.00","-","0.00","-","-","5.00","2.00","2.00","0.00","5.00","5.00","5.00","5.00","-","4939b3bd"
"Finished","13 September 2018  11:32 AM","13 September 2018  12:33 PM","1 hour",71.5,"5.00","5.00","3.75","5.00","-","5.00","0.00","5.00","2.50","3.75","2.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","-","84dd39a4"
"Finished","13 September 2018  11:58 AM","13 September 2018  1:26 PM","1 hour 28 mins",38.5,"5.00","0.00","2.50","5.00","0.00","2.50","-","5.00","0.00","0.00","4.00","1.00","0.00","1.00","2.50","0.00","5.00","0.00","0.00","5.00","d962baee"
"Finished","13 September 2018  12:13 PM","13 September 2018  1:43 PM","1 hour 29 mins",77,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","5.00","f5517d82"
"Finished","13 September 2018  12:17 PM","13 September 2018  1:47 PM","1 hour 30 mins",70.13,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","-","-","5.00","5.00","5.00","5.00","0.00","-","0ee76cbe"
"Finished","13 September 2018  12:18 PM","13 September 2018  1:48 PM","1 hour 30 mins",78.88,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","00186ac4"
"Finished","13 September 2018  12:23 PM","13 September 2018  1:53 PM","1 hour 30 mins",90.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","ee7e920b"
"Finished","13 September 2018  12:37 PM","13 September 2018  2:07 PM","1 hour 30 mins",82,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","4463bed9"
"Finished","13 September 2018  1:05 PM","13 September 2018  2:35 PM","1 hour 29 mins",84.5,"5.00","5.00","5.00","0.00","2.00","2.50","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0590ac2b"
"Finished","13 September 2018  1:17 PM","13 September 2018  2:02 PM","45 mins 37 secs",94,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","08d9a7b4"
"Finished","13 September 2018  1:23 PM","13 September 2018  2:28 PM","1 hour 5 mins",20.75,"5.00","0.00","0.00","0.00","-","-","0.00","0.00","2.50","1.25","2.00","5.00","5.00","-","-","-","0.00","0.00","0.00","0.00","aafe97c5"
"Finished","13 September 2018  1:29 PM","13 September 2018  2:39 PM","1 hour 9 mins",70.75,"5.00","5.00","2.50","0.00","5.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00","d5842197"
"Finished","13 September 2018  1:32 PM","13 September 2018  3:00 PM","1 hour 28 mins",41,"5.00","0.00","0.00","5.00","-","5.00","0.00","-","5.00","0.00","-","5.00","5.00","1.00","5.00","0.00","5.00","0.00","-","-","a893af4f"
"Finished","13 September 2018  1:44 PM","13 September 2018  3:14 PM","1 hour 30 mins",52,"5.00","-","5.00","5.00","2.00","5.00","0.00","5.00","2.50","-","5.00","5.00","0.00","-","2.50","-","5.00","5.00","0.00","-","5eda2833"
"Finished","13 September 2018  2:01 PM","13 September 2018  3:11 PM","1 hour 10 mins",78.75,"5.00","5.00","3.75","5.00","0.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","-","5.00","d065b895"
"Finished","13 September 2018  2:18 PM","13 September 2018  3:34 PM","1 hour 15 mins",61.88,"5.00","5.00","2.50","5.00","-","2.50","0.00","5.00","0.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","0.00","a81903ad"
"Finished","13 September 2018  2:29 PM","13 September 2018  3:40 PM","1 hour 10 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3ba982e5"
"Finished","13 September 2018  2:31 PM","13 September 2018  4:01 PM","1 hour 30 mins",58.5,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","2.00","0.00","0.00","5.00","0.00","-","-","b0397233"
"Finished","13 September 2018  2:46 PM","13 September 2018  3:54 PM","1 hour 8 mins",68.75,"5.00","5.00","2.50","0.00","-","5.00","5.00","5.00","5.00","1.25","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","030c2057"
"Finished","13 September 2018  3:00 PM","13 September 2018  4:05 PM","1 hour 4 mins",70.88,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","1.88","5.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","40b657c2"
"Finished","13 September 2018  3:11 PM","13 September 2018  4:41 PM","1 hour 29 mins",73,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","0.00","2.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","e9994d2c"
"Finished","13 September 2018  3:29 PM","13 September 2018  4:55 PM","1 hour 26 mins",82.5,"5.00","5.00","5.00","5.00","0.00","-","0.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","92c1e959"
"Finished","13 September 2018  3:33 PM","13 September 2018  4:32 PM","59 mins 10 secs",90,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c6e53938"
"Finished","13 September 2018  3:44 PM","13 September 2018  5:14 PM","1 hour 30 mins",73.25,"0.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","2.50","3.75","5.00","5.00","5.00","2.00","1.25","5.00","5.00","5.00","5.00","0.00","cddaed76"
"Finished","13 September 2018  3:48 PM","13 September 2018  5:18 PM","1 hour 30 mins",47,"5.00","0.00","5.00","5.00","-","5.00","-","5.00","0.00","0.00","5.00","5.00","0.00","2.00","0.00","5.00","0.00","5.00","-","0.00","22333a82"
"Finished","13 September 2018  3:49 PM","13 September 2018  5:17 PM","1 hour 28 mins",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c93705fa"
"Finished","13 September 2018  4:13 PM","13 September 2018  5:40 PM","1 hour 27 mins",48.5,"5.00","0.00","2.50","5.00","2.00","-","-","5.00","0.00","0.00","-","5.00","2.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","31761464"
"Finished","13 September 2018  4:13 PM","13 September 2018  5:11 PM","57 mins 13 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","45286c9f"
"Finished","13 September 2018  4:16 PM","13 September 2018  5:33 PM","1 hour 16 mins",72.25,"5.00","5.00","3.75","5.00","5.00","-","0.00","5.00","5.00","-","5.00","5.00","5.00","1.00","2.50","5.00","5.00","5.00","5.00","0.00","8a7fba20"
"Finished","13 September 2018  4:17 PM","13 September 2018  5:43 PM","1 hour 26 mins",56,"2.50","5.00","5.00","5.00","5.00","-","0.00","5.00","5.00","2.50","-","4.00","5.00","2.00","5.00","5.00","0.00","0.00","0.00","-","36a8076e"
