"AnonID","State","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"Sd28b3d7a","Finished","28 August 2020  2:24 PM","1 hour 18 mins","100.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc70120d3","Finished","28 August 2020  2:38 PM","1 hour 27 mins","48.13","5.00","0.00","-","5.00","-","0.00","0.00","5.00","0.00","0.63","5.00","-","5.00","-","2.50","5.00","5.00","5.00","5.00","0.00"
"S7307d322","Finished","28 August 2020  2:24 PM","1 hour 4 mins","69.88","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","1.88","2.00","5.00","5.00","5.00","0.00","0.00","0.00","5.00","5.00","-"
"S4691cd8d","Finished","28 August 2020  3:06 PM","1 hour 30 mins","68.00","5.00","5.00","1.00","5.00","2.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","0.00","1.25","5.00","5.00","0.00","5.00","0.00"
"Scc4c18d4","Finished","28 August 2020  3:21 PM","1 hour 23 mins","76.38","5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","4.38","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Sc990b93e","Finished","28 August 2020  3:32 PM","1 hour 15 mins","65.38","5.00","0.00","4.00","5.00","0.00","0.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","0.00"
"Sc0f70ff9","Finished","28 August 2020  3:50 PM","1 hour 29 mins","87.00","5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S4f44514e","Finished","28 August 2020  3:54 PM","1 hour 29 mins","82.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S254c58b4","Finished","28 August 2020  4:03 PM","1 hour 29 mins","39.00","2.50","0.00","2.00","5.00","0.00","-","0.00","0.00","5.00","3.75","2.00","-","5.00","-","3.75","5.00","5.00","0.00","0.00","0.00"
"S8e897c42","Finished","28 August 2020  4:48 PM","1 hour 29 mins","72.63","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00","0.63","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","0.00"
"S2f17a2d3","Finished","28 August 2020  5:09 PM","1 hour 30 mins","63.00","0.00","5.00","3.00","0.00","-","2.50","5.00","5.00","2.50","2.50","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","-","-"
"S51039d5b","Finished","28 August 2020  5:57 PM","1 hour 9 mins","40.50","5.00","5.00","5.00","5.00","-","-","0.00","0.00","2.50","-","-","-","3.00","-","5.00","5.00","5.00","0.00","-","-"
"S0622b8d6","Finished","28 August 2020  6:30 PM","1 hour 29 mins","72.63","2.50","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Se35079f4","Finished","28 August 2020  5:58 PM","56 mins 8 secs","92.00","5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S70e2eb36","Finished","28 August 2020  6:38 PM","1 hour 30 mins","75.38","5.00","0.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Scf994b52","Finished","28 August 2020  7:16 PM","1 hour 25 mins","82.00","5.00","5.00","5.00","5.00","2.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00"
"Sa1d8962d","Finished","28 August 2020  9:02 PM","1 hour 26 mins","91.75","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","4.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S9dc26e91","Finished","28 August 2020  9:00 PM","1 hour 24 mins","97.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S3bcad35c","Finished","29 August 2020  11:25 AM","1 hour 29 mins","73.13","5.00","0.00","3.00","5.00","0.00","5.00","0.00","5.00","5.00","3.13","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S0a7b043d","Finished","29 August 2020  11:26 AM","1 hour 15 mins","85.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00"
"S6149c5c1","Finished","29 August 2020  11:18 AM","55 mins 5 secs","33.50","5.00","5.00","0.00","5.00","-","-","0.00","5.00","0.00","2.50","2.00","5.00","2.00","2.00","-","-","-","-","-","-"
"S0690b5ef","Finished","29 August 2020  12:17 PM","1 hour 30 mins","73.50","5.00","5.00","3.00","5.00","0.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","3.00","0.00","5.00","5.00","5.00","0.00","0.00"
"Sb25d7b30","Finished","29 August 2020  12:45 PM","1 hour 14 mins","74.25","5.00","5.00","3.00","5.00","-","5.00","-","5.00","5.00","1.25","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S84672133","Finished","29 August 2020  2:02 PM","1 hour 27 mins","91.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S4e3c37d4","Finished","29 August 2020  1:49 PM","52 mins 7 secs","89.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sf10aca7a","Finished","29 August 2020  3:18 PM","1 hour 29 mins","73.00","5.00","5.00","4.00","5.00","2.00","5.00","-","5.00","5.00","-","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","-"
"S4c809791","Finished","29 August 2020  4:03 PM","1 hour 27 mins","92.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"Sedd06ad7","Finished","29 August 2020  4:04 PM","1 hour 27 mins","97.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd480dde6","Finished","29 August 2020  3:46 PM","1 hour 4 mins","74.63","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","1.88","5.00","5.00","0.00","2.00","3.75","5.00","5.00","5.00","5.00","0.00"
"S2f123e5d","Finished","29 August 2020  4:36 PM","1 hour 30 mins","87.13","5.00","5.00","2.00","5.00","-","5.00","5.00","5.00","5.00","3.13","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sff880b4b","Finished","29 August 2020  5:25 PM","1 hour 13 mins","100.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S53954f9f","Finished","29 August 2020  5:49 PM","1 hour 29 mins","92.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7bcd0cac","Finished","29 August 2020  6:07 PM","1 hour 27 mins","71.00","5.00","5.00","4.00","5.00","-","-","0.00","5.00","5.00","-","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S361ae5a0","Finished","29 August 2020  5:58 PM","1 hour 18 mins","82.75","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S9b146b8a","Finished","30 August 2020  3:38 AM","1 hour 29 mins","74.50","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","2.50","2.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S11fee1e2","Finished","30 August 2020  7:20 AM","1 hour 29 mins","95.63","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S76d38efb","Finished","30 August 2020  11:37 AM","1 hour 30 mins","74.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","2.00","5.00","0.00","0.00","5.00","5.00","5.00"
"S3b27b9fa","Finished","30 August 2020  12:48 PM","1 hour 30 mins","87.00","5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa1dbefa4","Finished","30 August 2020  1:30 PM","1 hour 28 mins","53.25","5.00","5.00","3.00","0.00","2.00","2.50","0.00","5.00","5.00","1.25","5.00","5.00","2.00","0.00","2.50","0.00","5.00","5.00","0.00","0.00"
"S23214f37","Finished","30 August 2020  1:45 PM","1 hour 14 mins","97.75","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S54b6af84","Finished","30 August 2020  1:58 PM","1 hour 6 mins","97.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa2f75e48","Finished","30 August 2020  3:00 PM","1 hour 30 mins","78.38","5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","4.38","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"Sb9cee4ff","Finished","30 August 2020  2:59 PM","1 hour 22 mins","67.25","5.00","5.00","1.00","5.00","2.00","5.00","0.00","5.00","0.00","1.25","5.00","1.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sa4e00055","Finished","30 August 2020  2:57 PM","1 hour 15 mins","95.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Se03183b5","Finished","30 August 2020  4:04 PM","1 hour 30 mins","84.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","2.50","5.00","5.00","0.00","-","5.00"
"Se1cc6b3e","Finished","30 August 2020  4:23 PM","1 hour 17 mins","94.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S9663a59d","Finished","30 August 2020  4:52 PM","1 hour 29 mins","69.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","2.00","5.00","5.00","2.00","5.00","5.00","0.00","0.00","0.00","5.00"
"Sf7ff683f","Finished","30 August 2020  4:40 PM","58 mins 54 secs","92.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S741a0996","Finished","30 August 2020  5:08 PM","1 hour 20 mins","79.75","5.00","5.00","5.00","5.00","2.00","0.00","0.00","5.00","5.00","3.75","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sce03a133","Finished","30 August 2020  5:16 PM","1 hour 25 mins","79.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","2.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S78a05193","Finished","30 August 2020  5:29 PM","1 hour 17 mins","84.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S24defdcb","Finished","30 August 2020  7:17 PM","1 hour 30 mins","85.75","5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","3.75","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sbf7c18f0","Finished","30 August 2020  11:08 PM","1 hour 24 mins","85.38","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","1.88","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf97e6936","Finished","31 August 2020  12:31 AM","59 mins 8 secs","87.00","5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sb26c644c","Finished","31 August 2020  2:46 AM","1 hour 29 mins","40.63","2.50","0.00","5.00","5.00","5.00","-","-","5.00","2.50","0.63","-","0.00","-","-","-","5.00","5.00","5.00","-","-"
"Sc969c6b4","Finished","31 August 2020  3:26 AM","1 hour 2 mins","75.50","5.00","5.00","4.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","2.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S28503ac7","Finished","31 August 2020  7:44 AM","1 hour 30 mins","89.50","5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S7e24c4d6","Finished","31 August 2020  8:11 AM","1 hour 29 mins","69.88","5.00","5.00","4.00","0.00","2.00","0.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S0fb53338","Finished","31 August 2020  8:54 AM","1 hour 29 mins","66.50","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","5.00","2.00","5.00","5.00","2.00","5.00","5.00","0.00","0.00","5.00","0.00"
"S64eb2bfa","Finished","31 August 2020  10:49 AM","1 hour 30 mins","33.75","5.00","0.00","3.00","0.00","2.00","2.50","0.00","0.00","5.00","1.25","2.00","-","3.00","-","0.00","5.00","0.00","5.00","-","0.00"
"Sa7fd3049","Finished","31 August 2020  11:38 AM","1 hour 27 mins","69.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","2.50","2.00","5.00","5.00","2.00","2.50","0.00","5.00","0.00","5.00","5.00"
"Seaf4a1f8","Finished","31 August 2020  11:51 AM","1 hour 29 mins","72.13","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","2.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Sac5ebd47","Finished","31 August 2020  11:58 AM","1 hour 26 mins","62.00","5.00","5.00","0.00","5.00","0.00","5.00","0.00","5.00","5.00","-","5.00","5.00","2.00","5.00","-","5.00","5.00","5.00","-","0.00"
"S7b8e944b","Finished","31 August 2020  12:11 PM","1 hour 29 mins","73.50","5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","2.50","5.00","4.00","2.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00"
"S5c0f67cc","Finished","31 August 2020  12:49 PM","1 hour 20 mins","90.75","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S04b12a85","Finished","31 August 2020  2:19 PM","1 hour 30 mins","85.13","5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S8bcfc9b3","Finished","31 August 2020  2:39 PM","1 hour 30 mins","56.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","5.00","2.50","3.75","2.00","1.00","5.00","1.00","3.75","5.00","5.00","-","0.00","-"
"S26098149","Finished","31 August 2020  2:43 PM","1 hour 23 mins","87.50","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sc037072c","Finished","31 August 2020  3:01 PM","1 hour 29 mins","93.25","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S71275e62","Finished","31 August 2020  3:10 PM","1 hour 21 mins","77.63","5.00","5.00","5.00","5.00","2.00","5.00","0.00","0.00","5.00","0.63","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sfdf3e7db","Finished","31 August 2020  3:32 PM","1 hour 26 mins","75.88","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.88","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","-"
"Sb5cf0844","Finished","31 August 2020  3:47 PM","1 hour 30 mins","88.25","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S516f8d77","Finished","31 August 2020  3:29 PM","1 hour 2 mins","89.00","5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1f10f01d","Finished","31 August 2020  4:32 PM","1 hour 20 mins","77.63","5.00","0.00","3.00","5.00","5.00","5.00","5.00","5.00","5.00","0.63","2.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5643c9a4","Finished","31 August 2020  5:00 PM","1 hour 19 mins","80.88","5.00","5.00","3.00","5.00","0.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Se1bfc549","Finished","31 August 2020  5:08 PM","1 hour 22 mins","77.63","5.00","0.00","5.00","5.00","5.00","0.00","5.00","5.00","2.50","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sb4e676b1","Finished","31 August 2020  5:18 PM","1 hour 30 mins","75.13","5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","3.13","5.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","-"
"S43641d50","Finished","31 August 2020  4:53 PM","1 hour 4 mins","38.88","5.00","5.00","3.00","0.00","2.00","0.00","0.00","5.00","0.00","1.88","-","5.00","5.00","2.00","5.00","-","-","-","-","-"
"Sdee80d30","Finished","31 August 2020  6:24 PM","1 hour 29 mins","71.38","5.00","5.00","3.00","0.00","2.00","5.00","0.00","5.00","2.50","3.13","2.00","5.00","5.00","5.00","3.75","0.00","5.00","5.00","5.00","5.00"
"S4ff94262","Finished","31 August 2020  6:39 PM","1 hour 23 mins","81.13","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","1.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf1eba184","Finished","31 August 2020  6:55 PM","54 mins 23 secs","9.00","5.00","-","1.00","-","-","-","-","-","-","-","-","-","3.00","-","-","-","-","-","-","-"
"S9d387705","Finished","31 August 2020  10:23 PM","54 mins 29 secs","53.25","0.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","0.00","0.00","5.00","5.00","-","-","0.00"
"S456eefe6","Finished","1 September 2020  1:44 AM","1 hour 30 mins","82.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","-","0.00"
"S83011982","Finished","1 September 2020  6:22 AM","1 hour 28 mins","70.00","5.00","5.00","5.00","5.00","0.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","0.00"
"Sf343a7c0","Finished","1 September 2020  9:12 AM","1 hour 30 mins","75.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","2.50","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sbf04837c","Finished","1 September 2020  10:48 AM","55 mins 7 secs","55.75","5.00","5.00","2.00","0.00","-","5.00","5.00","5.00","5.00","3.75","5.00","-","-","-","-","5.00","5.00","5.00","-","-"
"S694f5157","Finished","1 September 2020  11:16 AM","1 hour 4 mins","95.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc7513f9d","Finished","1 September 2020  11:12 AM","49 mins 48 secs","84.50","5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00"
"Sf8d5b583","Finished","1 September 2020  11:57 AM","1 hour 30 mins","35.50","5.00","0.00","1.00","5.00","-","5.00","0.00","0.00","0.00","0.00","0.00","5.00","2.00","0.00","2.50","5.00","5.00","0.00","0.00","-"
"S7601475f","Finished","1 September 2020  12:00 PM","1 hour 5 mins","81.38","5.00","5.00","4.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00"
"S670af112","Finished","1 September 2020  1:03 PM","1 hour 19 mins","56.88","5.00","0.00","3.00","5.00","-","0.00","0.00","5.00","0.00","1.88","5.00","5.00","2.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00"
"S38ac7b7a","Finished","1 September 2020  1:01 PM","1 hour 4 mins","92.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7f90d292","Finished","1 September 2020  1:30 PM","1 hour 32 mins","42.00","5.00","0.00","2.00","0.00","-","-","0.00","5.00","5.00","-","5.00","-","-","-","5.00","5.00","5.00","5.00","0.00","-"
"S8eb36e6f","Finished","1 September 2020  1:28 PM","1 hour 27 mins","30.00","2.50","5.00","-","-","-","-","0.00","0.00","-","-","5.00","-","-","-","2.50","5.00","5.00","5.00","-","0.00"
"S33f97358","Finished","1 September 2020  2:25 PM","1 hour 29 mins","86.88","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sbb88797f","Finished","1 September 2020  2:10 PM","1 hour 10 mins","45.00","5.00","0.00","5.00","-","2.00","2.50","-","5.00","5.00","2.50","1.00","-","2.00","0.00","5.00","5.00","5.00","0.00","-","0.00"
"S05c440fa","Finished","1 September 2020  3:02 PM","1 hour 30 mins","67.00","5.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","1.25","-","5.00","5.00","2.00","3.75","5.00","5.00","5.00","5.00","-"
"Sde845515","Finished","1 September 2020  2:58 PM","1 hour 16 mins","82.75","5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","-"
"Se447fdc2","Finished","1 September 2020  3:25 PM","1 hour 30 mins","95.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S030d03f2","Finished","1 September 2020  2:44 PM","40 mins 9 secs","96.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc1dee670","Finished","1 September 2020  3:54 PM","1 hour 30 mins","60.00","5.00","0.00","5.00","5.00","-","-","-","-","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","0.00"
"S13ec3191","Finished","1 September 2020  4:42 PM","1 hour 29 mins","93.25","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S9b599996","Finished","1 September 2020  4:48 PM","1 hour 30 mins","48.63","5.00","5.00","2.00","-","0.00","5.00","5.00","5.00","2.50","3.13","5.00","5.00","5.00","1.00","-","-","-","-","-","-"
"S616093cb","Finished","1 September 2020  4:50 PM","1 hour 29 mins","100.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1805b9ae","Finished","1 September 2020  4:34 PM","1 hour 8 mins","57.50","5.00","5.00","5.00","5.00","0.00","-","0.00","5.00","2.50","-","1.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","0.00","-"
"S24d4da1a","Finished","1 September 2020  4:56 PM","1 hour 30 mins","48.63","5.00","5.00","1.00","5.00","0.00","5.00","0.00","5.00","2.50","0.63","2.00","-","-","-","2.50","5.00","5.00","5.00","-","0.00"
"S82d7b69f","Finished","1 September 2020  5:40 PM","1 hour 30 mins","69.50","5.00","5.00","5.00","5.00","2.00","-","0.00","5.00","5.00","2.50","5.00","0.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S78d749ea","Finished","1 September 2020  10:12 PM","1 hour 25 mins","69.50","5.00","5.00","5.00","5.00","0.00","0.00","0.00","5.00","0.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S3c06c096","Finished","2 September 2020  12:19 AM","1 hour 29 mins","68.88","5.00","5.00","2.00","5.00","-","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","0.00","0.00","5.00","0.00","5.00","5.00","-"
"Sb88b5fcf","Finished","2 September 2020  4:27 AM","1 hour 35 mins","55.25","5.00","5.00","5.00","5.00","-","5.00","-","5.00","2.50","3.75","5.00","5.00","0.00","4.00","-","0.00","5.00","-","-","0.00"
"Sbcb30f67","Finished","2 September 2020  5:29 AM","1 hour 28 mins","89.50","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","5.00","5.00"
"Sae5b5c93","Finished","2 September 2020  8:49 AM","1 hour 17 mins","94.50","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S85750b33","Finished","2 September 2020  8:30 AM","49 mins 42 secs","92.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S146cd766","Finished","2 September 2020  9:28 AM","1 hour 24 mins","67.50","5.00","5.00","3.00","0.00","2.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Secd6b148","Finished","2 September 2020  11:03 AM","1 hour 28 mins","92.00","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
